id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
3066410850,20140709T000000,594950,4,2.5,2720,10006,2,N,0,3,9,2720,0,1989,0,98074,47.6295,-122.042,2720,10759
4037800140,20140814T000000,548000,4,2,2100,8880,1,N,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102
1524069044,20141009T000000,1822500,4,4.5,6380,88714,2,N,0,3,12,6380,0,2006,0,98029,47.5592,-122.015,3040,7113
1245500276,20140909T000000,718000,3,2.5,2070,7200,2,N,0,3,8,2070,0,2001,0,98033,47.6946,-122.211,1650,8877
2806300070,20140521T000000,975000,5,4,4850,36450,2,N,0,3,10,4850,0,1977,0,98005,47.6426,-122.158,3850,35325
2484700145,20141229T000000,559000,4,1.75,2250,8458,1,N,0,3,8,1450,800,1954,0,98136,47.5235,-122.383,1950,7198
1853500130,20150225T000000,370000,4,2.5,2320,9264,2,N,0,3,8,2320,0,1994,0,98188,47.4449,-122.274,2320,9129
1545803980,20150425T000000,239000,3,1,1200,7810,1,N,0,4,7,1200,0,1967,0,98038,47.3631,-122.05,1590,7800
5146000070,20141204T000000,456150,3,2.25,1750,12408,1,N,0,5,7,1150,600,1962,0,98155,47.7509,-122.3,1820,12977
2787700180,20150112T000000,320000,3,2,1250,8636,1,N,0,5,7,1250,0,1968,0,98059,47.5066,-122.159,1620,7653
3826500290,20150424T000000,339000,3,2.25,1970,7210,1,N,0,4,8,1380,590,1978,0,98030,47.3821,-122.171,1970,7350
9413400165,20140624T000000,380000,3,2.25,1860,15559,2,N,0,4,7,1860,0,1963,0,98022,47.1559,-121.646,1110,11586
2619950060,20140909T000000,465000,5,4,3210,7200,2,N,0,3,8,2410,800,2011,0,98019,47.7329,-121.966,2750,7200
2944000170,20140611T000000,1010000,4,2.5,3760,29224,2,N,0,3,11,3760,0,1987,0,98052,47.7203,-122.128,3930,19916
3904960690,20150417T000000,612000,3,2.5,2120,7401,2,N,0,3,8,2120,0,1989,0,98029,47.5781,-122.018,2010,7972
2819100140,20150427T000000,675000,3,1.5,1460,6480,1,N,2,4,7,980,480,1940,0,98117,47.6962,-122.397,2180,6912
525069127,20140523T000000,1200000,4,3.5,4740,172497,2,N,0,3,11,4740,0,2003,0,98053,47.6779,-122.075,2120,49658
1591600307,20150511T000000,360000,3,1.75,1810,7200,1,N,0,5,7,1030,780,1959,0,98146,47.4993,-122.364,1950,8384
5482700100,20140512T000000,876650,3,3.25,2170,12508,1.5,N,0,5,9,1650,520,1928,1970,98040,47.5665,-122.229,2720,21070
8032700075,20141015T000000,622000,3,3.5,1690,1765,2,N,0,3,8,1370,320,2006,0,98103,47.6536,-122.34,1690,1694
7548301044,20140710T000000,342500,2,1.5,1320,826,2,N,0,3,8,1100,220,2008,0,98144,47.5879,-122.304,1340,1213
8563000130,20140717T000000,445000,3,1.75,1490,10844,1,N,0,3,7,1210,280,1974,0,98008,47.6208,-122.106,2090,9944
2924069132,20140527T000000,527500,3,1.75,2310,78844,1,N,0,3,8,1760,550,1977,0,98027,47.5406,-122.066,2830,6230
2783100230,20150512T000000,530000,4,2.25,1940,8270,2,N,0,5,7,1940,0,1962,0,98133,47.7567,-122.333,1800,7743
5631500941,20140715T000000,740000,4,2.5,3050,8000,2,N,0,3,9,3050,0,2007,0,98028,47.7465,-122.231,1910,8000
1560100135,20150224T000000,285000,2,1,890,7250,1,N,0,3,7,890,0,1943,0,98125,47.7118,-122.314,900,7000
7338001190,20141017T000000,215000,3,1.5,1280,5065,2,N,0,4,6,1280,0,1983,0,98002,47.3343,-122.217,1070,4491
4031000250,20140626T000000,150000,3,1,1310,9612,1,N,0,3,7,960,350,1962,0,98001,47.2958,-122.285,1310,9812
3876312490,20150414T000000,435000,4,2.25,1910,8400,2,N,0,3,7,1910,0,1975,0,98072,47.7352,-122.175,1910,8400
6844703410,20140924T000000,587500,4,2.25,1780,6120,1,N,0,3,8,1310,470,1951,0,98115,47.6955,-122.287,1780,6120
3644100101,20140707T000000,374000,2,1.5,1260,1575,2,N,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740
423000035,20141124T000000,225000,3,1,960,6500,1,N,0,4,5,960,0,1954,0,98056,47.497,-122.171,1150,6500
7806210250,20150406T000000,235000,4,1.75,1920,9350,1,N,0,4,7,1000,920,1977,0,98002,47.292,-122.195,1910,8400
3558000130,20140909T000000,350000,3,2.75,2370,4632,2,N,0,3,7,2370,0,2002,0,98038,47.3794,-122.022,2290,5012
7941600220,20140610T000000,219900,3,1,970,7742,1,N,0,4,6,970,0,1967,0,98003,47.3173,-122.327,970,7650
2600000210,20140611T000000,852600,4,2.5,3320,11901,2,N,0,5,9,2650,670,1977,0,98006,47.554,-122.16,2700,11114
7202350010,20140725T000000,468000,3,2.25,1630,2490,2,N,0,3,7,1630,0,2004,0,98053,47.6807,-122.031,1630,2680
2767603210,20141210T000000,670950,3,2.5,1790,2375,3,N,0,3,8,1790,0,2007,0,98107,47.6726,-122.38,1450,2400
9510920120,20140730T000000,780000,4,2.5,3140,14421,2,N,0,3,10,3140,0,1994,0,98075,47.5943,-122.018,3140,17417
2392100090,20150402T000000,550000,3,1.75,1570,6500,1,N,0,3,7,920,650,1948,0,98116,47.565,-122.398,1570,5750
3578400780,20150327T000000,508800,3,2,1720,10098,1,N,0,4,8,1140,580,1981,0,98074,47.6231,-122.043,1840,10098
7017200110,20141028T000000,400000,3,1,1690,6658,1,N,0,3,7,1690,0,1942,1982,98133,47.7099,-122.35,1080,5925
7199330010,20150417T000000,525000,3,1.75,1720,7200,1,N,0,3,7,1140,580,1977,0,98052,47.6977,-122.132,1700,8400
425079001,20150423T000000,499950,3,2.5,3230,129578,1,N,0,4,8,2100,1130,1964,0,98014,47.682,-121.913,2760,62059
1705400350,20150127T000000,350000,3,1,1050,5518,1,N,0,3,7,1050,0,1948,0,98118,47.5564,-122.278,1490,4269
9433000470,20140919T000000,779950,4,2.75,2840,4864,3,N,0,3,9,2840,0,2014,0,98052,47.7103,-122.108,2990,5314
4141000060,20141205T000000,1227500,4,2.5,3180,10319,2,N,0,4,11,3180,0,1986,0,98040,47.5372,-122.232,3130,12120
9126100861,20150306T000000,557000,3,3.5,1710,2096,2,N,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543
4139500080,20140718T000000,1488000,4,4.25,5180,13077,2,N,3,3,12,4280,900,1998,0,98006,47.5513,-122.109,5030,15069
3213200314,20141226T000000,874000,4,2.75,2860,6867,1,N,1,5,7,1560,1300,1946,0,98115,47.6723,-122.263,2290,5350
1189001180,20140603T000000,425000,3,2.25,1660,6000,1,N,0,3,7,1110,550,1979,0,98122,47.6113,-122.297,1440,4080
4048400185,20141022T000000,352000,2,0.75,760,33801,1,N,0,4,4,760,0,1931,0,98059,47.4703,-122.076,1100,39504
5145100460,20140924T000000,469500,4,2.5,2090,7241,1,N,0,4,7,1140,950,2001,0,98034,47.726,-122.221,1510,7402
6362900007,20140905T000000,395000,3,2,1500,2506,1,N,0,3,7,870,630,2003,0,98144,47.5962,-122.301,1500,4662
1871400585,20150422T000000,160000,2,1,1020,13647,1,N,0,5,6,1020,0,1915,1974,98022,47.2848,-121.927,980,8250
739800250,20150222T000000,269000,3,2.25,1420,7297,1,N,0,3,7,1130,290,1984,0,98031,47.4046,-122.194,1730,7419
8691300060,20141023T000000,780000,4,2.5,3690,13609,2,N,2,3,10,3690,0,1996,0,98075,47.5872,-121.972,3600,13609
5525400530,20150423T000000,706000,5,2.5,2890,15891,2,N,0,3,9,2890,0,1990,0,98059,47.5286,-122.16,2590,10556
3365900175,20150402T000000,424305,3,2.5,1600,5960,2,N,2,5,8,1600,0,1910,0,98168,47.4758,-122.265,1410,13056
3904902510,20140512T000000,690000,4,2.5,2670,13463,2,N,0,4,9,2670,0,1989,0,98029,47.5627,-122.018,2560,10982
6749700031,20140609T000000,345000,3,2.5,1210,1420,3,N,0,3,8,1210,0,2008,0,98103,47.6977,-122.349,1190,1407
3271800850,20140806T000000,765000,3,1.75,2440,5800,1,N,3,4,8,1320,1120,1945,0,98199,47.6474,-122.412,2530,5800
8122101440,20140708T000000,325000,2,1,800,7260,1,N,0,3,7,800,0,1953,0,98126,47.5359,-122.367,1010,7440
1355200060,20140904T000000,765000,4,2.5,3300,10764,1,N,0,4,9,1720,1580,1971,0,98177,47.7119,-122.365,2290,10975
179000350,20141105T000000,194000,3,1.5,1010,5000,1,N,0,3,6,1010,0,1943,0,98178,47.4925,-122.278,980,5000
3904902500,20141219T000000,675000,4,2.5,2940,14071,2,N,0,3,9,2940,0,1986,0,98029,47.5627,-122.018,2670,10982
148000705,20150305T000000,900000,4,3.5,3070,4440,2,N,0,3,9,2030,1040,1922,2007,98116,47.5732,-122.411,1780,4800
8018600765,20140604T000000,240500,3,1.75,1460,10584,1,N,0,3,7,990,470,1997,0,98168,47.492,-122.317,1220,12012
3293700221,20141021T000000,280000,3,1,1260,7660,1,N,0,3,6,1260,0,1947,0,98133,47.7476,-122.35,1990,7861
8562790710,20150410T000000,725000,4,3.25,2610,2552,2,N,0,3,10,2160,450,2008,0,98027,47.5322,-122.076,2610,2664
7805450870,20140814T000000,909000,4,2.5,3680,11648,2,N,0,3,10,3680,0,1986,0,98006,47.5604,-122.107,2830,11251
8682261010,20140910T000000,473000,2,1.75,1510,4555,1,N,0,3,8,1510,0,2005,0,98053,47.7136,-122.031,1640,4500
9542801120,20150327T000000,278100,4,1.75,2120,8520,1,N,0,3,7,1600,520,1978,0,98023,47.302,-122.373,2160,8400
6893300110,20141113T000000,430000,3,2.5,2030,7770,2,N,0,3,8,2030,0,2003,0,98024,47.5253,-121.93,1360,10782
125039021,20140924T000000,575000,2,1,1230,2726,1.5,N,0,3,7,880,350,1920,0,98117,47.6815,-122.359,1710,3750
2896000510,20140821T000000,490000,4,2.5,2120,7820,1,N,0,3,8,1280,840,1975,0,98052,47.6743,-122.145,2350,8605
8651200080,20140619T000000,1190000,5,3,3330,19126,2,N,0,4,11,2610,720,1977,0,98040,47.5485,-122.214,3330,16893
6127600036,20141105T000000,799000,4,2.75,2390,6820,2,N,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820
793200100,20141218T000000,360000,3,1.25,2350,6200,1,N,0,4,7,1320,1030,1966,0,98007,47.5979,-122.135,2140,9543
3333000655,20150511T000000,334000,2,1,890,6000,1,N,0,3,6,890,0,1941,0,98118,47.5437,-122.281,1090,5900
1387301730,20150202T000000,361000,3,1.5,1200,7236,1,N,0,3,7,1200,0,1975,0,98011,47.739,-122.194,1680,7800
1545800290,20150408T000000,315000,4,2.5,1700,6675,2,N,0,3,7,1700,0,1997,0,98038,47.3638,-122.053,1570,7540
6084600420,20140905T000000,245000,4,2.25,2190,9113,2,N,0,3,7,2190,0,1986,0,98001,47.3241,-122.275,1570,8306
9476200650,20150416T000000,245000,2,1,1020,7679,1,N,0,5,6,1020,0,1942,0,98056,47.4915,-122.188,1280,6497
8928100205,20150331T000000,725000,3,2,1820,6324,1,N,0,5,7,910,910,1945,0,98115,47.6823,-122.27,1850,6440
5448300150,20150105T000000,550000,3,2.25,1950,26500,1,N,0,4,8,1570,380,1965,0,98006,47.5784,-122.179,2160,12751
4100000140,20141013T000000,640000,4,1.75,2060,9828,1,N,0,4,8,2060,0,1960,0,98005,47.5867,-122.174,2260,9996
7939000090,20140929T000000,355000,4,1.75,2040,15000,1,N,0,4,7,1360,680,1967,0,98092,47.3107,-122.189,2310,15000
191100045,20140703T000000,940000,4,2,2490,9525,2,N,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525
1324300091,20140528T000000,370000,3,1,800,2296,1,N,0,4,6,800,0,1908,0,98103,47.6546,-122.356,1480,1472
1525059112,20141018T000000,1008000,3,2.5,2240,41339,1,N,0,4,9,2240,0,1945,1992,98005,47.6483,-122.163,2900,45738
8113101233,20150130T000000,330000,3,1,2140,5037,1,N,0,3,7,2140,0,1957,0,98118,47.5494,-122.274,1630,6054
2710600080,20140825T000000,525000,4,2,1720,6099,1,N,0,4,7,860,860,1949,0,98115,47.6765,-122.287,1100,5671
1854900430,20150422T000000,675000,4,2.5,2990,5400,2,N,0,3,8,2990,0,2005,0,98074,47.6122,-122.009,2890,6538
2113700780,20150113T000000,320000,3,1,1060,5000,1,N,0,3,7,1060,0,1958,0,98106,47.5294,-122.354,1220,4600
5021900090,20150306T000000,1100000,5,2.75,2830,18050,1,N,0,5,7,1630,1200,1958,0,98040,47.5773,-122.226,2370,14250
1022069058,20141009T000000,449500,4,2,2430,199940,1,N,0,3,8,1310,1120,1961,0,98038,47.4116,-122.029,2220,150282
2767600985,20141204T000000,529950,3,2.25,1240,1250,3,N,0,3,8,1240,0,2014,0,98107,47.6748,-122.377,1470,1250
88000790,20140714T000000,252000,3,1,1170,9730,1,N,0,3,7,1170,0,1968,1986,98055,47.4562,-122.196,1680,10125
8089510170,20141027T000000,935000,5,4.5,4230,9701,2,N,0,3,10,4230,0,1999,0,98006,47.5444,-122.131,4130,12253
4364200250,20141201T000000,400375,4,1.75,1690,7680,1,N,0,5,6,890,800,1946,0,98126,47.5296,-122.375,1060,7680
8581200160,20141024T000000,193000,3,1.5,1180,7000,1,N,0,4,7,1180,0,1977,0,98023,47.2959,-122.373,1630,7500
1337300145,20140721T000000,1800000,4,2.5,3320,8325,2.5,N,0,5,10,3320,0,1905,0,98112,47.6263,-122.314,3680,6050
4077800455,20150326T000000,570000,4,3,2460,10401,1,N,0,5,7,1700,760,1947,0,98125,47.7106,-122.285,1470,7727
3052700460,20140630T000000,544000,3,2.5,1460,1613,2,N,0,3,8,1180,280,2007,0,98117,47.6781,-122.375,1460,1403
748000145,20141211T000000,335000,2,1,1070,6678,1,N,0,4,7,1070,0,1951,0,98133,47.7315,-122.357,1680,7788
2887701970,20140808T000000,425000,2,1,970,2700,1,N,0,4,7,770,200,1926,0,98115,47.6852,-122.312,1570,3348
2419700030,20140825T000000,820000,4,2.5,3170,3862,3,N,0,3,8,3170,0,2008,0,98034,47.6705,-122.145,2840,4181
4310702918,20141030T000000,345000,2,2.25,1110,1290,3,N,0,3,8,1110,0,2006,0,98103,47.6968,-122.34,1360,1251
3630160610,20140716T000000,765000,4,2.5,2980,5000,2,N,0,3,10,2980,0,2006,0,98027,47.5431,-121.997,3140,5500
3191000030,20140619T000000,489950,3,2.25,1820,7326,2,N,0,3,8,1820,0,1983,0,98034,47.7133,-122.217,2430,7696
7853250160,20150220T000000,520000,4,2.5,3060,7161,2,N,0,3,8,2860,200,2005,0,98065,47.5383,-121.879,2950,6822
3508100135,20150316T000000,1101000,3,1.5,2220,4830,2,N,3,3,9,1790,430,1928,2010,98116,47.5825,-122.4,1670,4830
8148600020,20140926T000000,170000,2,1,870,6537,1,N,0,3,6,870,0,1948,0,98168,47.4906,-122.306,1100,8701
5603700025,20141007T000000,732000,4,1.75,2360,11300,1,N,0,4,9,2360,0,1974,0,98006,47.5728,-122.163,2290,11951
1189000825,20140702T000000,580000,3,2.25,1900,3960,1.5,N,0,3,8,1200,700,1905,0,98122,47.6122,-122.298,1310,3960
6145601995,20140924T000000,370000,3,1.5,1560,6774,1,N,0,4,6,1060,500,1927,0,98133,47.7024,-122.35,1320,3844
3323069045,20141110T000000,234000,3,1,1240,239144,1,N,0,3,6,1240,0,1921,1992,98038,47.4303,-122.046,1990,109335
9523102420,20140922T000000,535000,1,1,920,5000,1,N,3,4,7,920,0,1906,0,98103,47.6748,-122.352,1890,5000
5451200520,20140612T000000,850000,4,2.25,2130,11843,2,N,0,4,9,2130,0,1972,0,98040,47.5358,-122.225,2380,11643
4279200060,20141230T000000,420000,4,2.5,2110,9825,2,N,0,3,8,2110,0,2000,0,98059,47.4979,-122.153,1650,9900
1269200150,20150113T000000,358000,3,1.5,1150,27319,1,N,0,4,6,1150,0,1976,0,98070,47.3933,-122.454,1700,30691
9510920070,20140710T000000,879000,4,2.5,3360,22111,2,N,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374
3629920860,20150105T000000,729000,4,2.5,2660,5608,2,N,0,3,9,2660,0,2003,0,98029,47.5449,-121.995,3010,5608
3438501150,20140728T000000,300000,3,2,720,7598,1,N,0,5,6,720,0,1947,0,98106,47.5483,-122.36,1080,7209
5595900345,20150113T000000,460000,4,2.75,3460,13168,2,N,0,4,8,3460,0,1932,1986,98022,47.2046,-121.996,1500,7670
2771602420,20140617T000000,472000,3,2.5,1180,1262,3,N,0,3,8,1180,0,2010,0,98119,47.6381,-122.375,1180,2632
2028700575,20141113T000000,550000,3,2,1390,2688,1.5,N,0,5,7,1390,0,1915,0,98117,47.6783,-122.366,1440,2900
7853220330,20141006T000000,730000,4,3.5,4420,7902,2,N,0,3,10,3350,1070,2004,0,98065,47.5327,-121.86,3440,7851
7853300070,20140818T000000,539950,5,3,3100,5250,2,N,0,3,7,3100,0,2006,0,98065,47.5369,-121.888,2460,5250
4399200075,20140703T000000,250000,3,1.75,1770,8868,1,N,0,4,7,1770,0,1959,0,98002,47.3188,-122.212,1630,9706
3416600185,20141106T000000,685000,3,1.75,1480,7000,1,N,2,3,8,1480,0,1963,0,98122,47.6018,-122.291,1850,4000
8682230760,20140724T000000,850000,2,2.5,3360,6750,2,N,0,3,9,3360,0,2004,0,98053,47.7112,-122.033,2510,6750
603001020,20150416T000000,338900,3,1.75,1180,4000,1,N,0,3,7,1040,140,1929,0,98118,47.5226,-122.284,1430,4000
5416510530,20141124T000000,379950,4,2.5,2580,4818,2,N,0,3,8,2580,0,2005,0,98038,47.3607,-122.038,2570,5386
8944320100,20141027T000000,334500,3,2.5,1990,3694,2,N,0,3,8,1990,0,1989,0,98042,47.3872,-122.154,2110,3842
2124079010,20141028T000000,765000,3,2.25,3190,324086,2,N,2,3,9,3190,0,1982,0,98024,47.5477,-121.93,3190,217800
6639900219,20150511T000000,419900,3,2.5,1630,1755,2,N,0,3,8,1320,310,1997,0,98033,47.691,-122.176,1920,14550
6163901772,20140918T000000,535000,3,1.75,2020,10031,1,N,0,5,7,1370,650,1952,0,98155,47.7487,-122.319,1500,8456
5104540500,20140624T000000,589950,4,2.5,3190,8195,2,N,0,3,10,3190,0,2006,0,98038,47.3555,-122.003,3400,7607
1311400350,20141009T000000,235000,4,1.5,2070,7245,1,N,0,4,7,1060,1010,1964,0,98001,47.3417,-122.281,1450,7350
424069275,20141226T000000,860000,4,3.25,3830,10005,2,N,0,3,10,3830,0,2001,0,98075,47.5953,-122.039,2555,5204
2883200966,20150318T000000,780000,5,1.5,1940,4800,2,N,0,3,8,1940,0,1905,0,98103,47.6845,-122.332,1750,4800
3630180400,20140626T000000,826000,4,2.5,3060,7140,2,N,0,3,9,3060,0,2006,0,98027,47.5393,-121.998,3240,6218
5419800220,20140610T000000,250000,3,1.75,1590,7560,1,N,0,3,7,1130,460,1984,0,98031,47.4016,-122.18,1500,7560
1117200190,20140804T000000,775000,3,2.5,3010,74390,2,N,0,3,10,3010,0,1998,0,98053,47.6442,-121.999,3240,109771
1330300451,20141217T000000,1565000,3,1.75,2190,8500,1,N,0,4,9,2190,0,1957,0,98112,47.64,-122.285,2850,8868
3880900170,20140805T000000,2300000,4,2.5,3280,7100,2,N,4,3,10,2180,1100,1911,1987,98119,47.6285,-122.362,3240,6674
3751602249,20150305T000000,205000,4,1,1340,7920,1,N,0,4,7,1340,0,1970,0,98001,47.2845,-122.267,1090,9600
2586800270,20150407T000000,425000,4,1,1260,7645,1.5,N,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649
8956000460,20150123T000000,625000,3,2.5,2010,3200,2,N,0,3,9,2010,0,2009,0,98027,47.5463,-122.015,2250,3200
8656300345,20140805T000000,334999,3,2.5,1650,13816,2,N,0,3,7,1650,0,1998,0,98014,47.6553,-121.913,1630,18750
6071200375,20141211T000000,466000,3,1.75,1680,9460,1,N,0,4,7,1680,0,1959,0,98006,47.5525,-122.182,1690,9448
6730700385,20141022T000000,205000,3,0.75,770,7000,1,N,0,3,4,770,0,1942,0,98024,47.5661,-121.887,950,10500
7010700860,20141226T000000,575000,4,1.5,1430,4163,1.5,N,0,3,7,1430,0,1910,0,98199,47.6606,-122.397,1500,4000
7215721350,20150422T000000,465000,3,2.5,1650,4636,2,N,0,3,8,1650,0,1999,0,98075,47.5997,-122.016,1650,4504
293620220,20150421T000000,797500,4,2.5,3270,8223,2,N,0,3,10,3270,0,1998,0,98075,47.6018,-122.073,3460,8872
2599001240,20140527T000000,200000,4,2.5,1720,9600,1,N,0,3,7,1120,600,1961,0,98092,47.2917,-122.188,1520,9400
866400040,20141013T000000,540000,5,3,2570,5590,1,N,0,3,8,1580,990,2009,0,98034,47.7271,-122.228,2020,10500
558100065,20141003T000000,254922,2,1,780,8160,1,N,0,4,6,780,0,1953,0,98133,47.7356,-122.34,1310,8160
3959400855,20140820T000000,525000,4,2.75,2470,7200,1,N,0,5,7,1350,1120,1940,0,98108,47.5631,-122.317,1500,6000
1725059187,20141029T000000,595000,2,1.75,1280,8500,1,N,0,3,7,1280,0,1953,2010,98033,47.6553,-122.19,1950,10356
5379806185,20150306T000000,185850,3,1.5,1630,11662,1,N,0,3,7,1630,0,1943,1963,98188,47.4455,-122.278,1700,11662
7937900040,20141219T000000,633000,5,2.75,3630,30570,2,N,0,3,11,3630,0,2000,0,98058,47.4243,-122.097,3620,41965
3331500455,20141203T000000,474950,3,2.25,1850,2575,2,N,0,3,9,1850,0,2013,0,98118,47.5525,-122.273,1080,4120
579000096,20141010T000000,780000,3,1.5,1620,7500,1,N,2,4,8,1620,0,1949,0,98117,47.7014,-122.381,2440,7800
7153400100,20150219T000000,315000,3,2.75,1780,15114,1,N,0,3,7,1080,700,1980,0,98003,47.258,-122.305,1792,10155
629000605,20150227T000000,1398000,3,2.5,2910,10044,2,N,0,4,10,2910,0,1989,0,98004,47.5845,-122.199,2420,12287
7852020250,20140602T000000,725995,4,2.5,3190,7869,2,N,2,3,9,3190,0,2001,0,98065,47.5317,-121.866,2630,6739
4338800190,20140626T000000,252750,4,1,1230,7410,1.5,N,0,3,7,1230,0,1944,0,98166,47.4798,-122.344,1020,7648
2155000160,20140508T000000,538000,4,1.75,1840,9600,1,N,0,3,7,1220,620,1967,0,98052,47.6579,-122.125,1770,9720
5101404170,20141113T000000,200000,1,0.75,680,9600,1,N,0,3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624
9542840730,20140911T000000,288000,4,2.25,1610,3560,2,N,0,3,7,1610,0,2010,0,98038,47.3669,-122.02,1760,3692
2426049168,20141017T000000,447450,3,2.25,1570,7200,2,N,0,3,8,1570,0,1991,0,98034,47.7332,-122.232,1620,7318
4385700660,20140807T000000,1085000,3,1.5,2560,4000,1.5,N,0,5,8,1660,900,1927,0,98112,47.6384,-122.279,2560,4000
9275200080,20141107T000000,295000,3,1.5,720,7450,1,N,1,1,5,720,0,1924,0,98126,47.584,-122.375,2600,7360
3438501450,20150507T000000,382000,2,1,870,10492,1,N,0,3,7,870,0,1937,0,98106,47.5467,-122.365,1300,7987
2987400025,20141009T000000,253000,3,1,1030,6250,1,N,0,3,7,1030,0,1960,1997,98056,47.4988,-122.168,1160,7250
2581900036,20140612T000000,743000,3,1.75,2110,11250,1,N,0,4,8,2110,0,1961,0,98040,47.5402,-122.216,2560,10992
9477100620,20150219T000000,245000,3,1.5,1330,7125,2,N,0,3,7,1330,0,1968,0,98034,47.7308,-122.194,1570,7350
1925069082,20150511T000000,2200000,5,4.25,4640,22703,2,Y,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200
3438501327,20150504T000000,352500,2,2.5,1570,2399,2,N,0,3,7,1180,390,2009,0,98106,47.5488,-122.364,1590,2306
3322049095,20150205T000000,240000,3,1,1690,20063,1.5,N,0,4,7,1690,0,1913,0,98001,47.3556,-122.294,1700,15899
1853080150,20140811T000000,890776,5,2.75,3170,8093,2,N,0,3,9,3170,0,2014,0,98075,47.5933,-122.06,3210,7062
91000320,20140923T000000,393000,2,1,980,3350,1,N,0,4,7,980,0,1925,0,98103,47.6858,-122.352,1260,4000
9485800050,20150310T000000,680000,3,2.5,1610,8064,1,N,2,4,7,1160,450,1981,0,98033,47.6818,-122.189,2260,8328
426059055,20141003T000000,620000,3,1.75,2410,35236,1,N,0,3,8,2410,0,1980,2001,98072,47.7651,-122.166,2110,16980
7843500080,20150225T000000,325000,3,2.5,2130,12245,2,N,0,3,8,2130,0,1989,0,98042,47.3406,-122.057,1910,12216
3905120330,20141110T000000,575000,4,2.5,2040,5508,2,N,0,4,8,2040,0,1996,0,98029,47.5719,-122.007,2130,5496
1232000915,20140509T000000,481450,3,2,1410,4800,1,N,0,3,7,1410,0,1940,0,98117,47.6852,-122.378,1190,3840
9264910100,20150218T000000,341500,5,2.25,3120,10400,2,N,0,3,8,3120,0,1980,0,98023,47.3097,-122.34,2160,8267
5379806155,20140910T000000,216500,3,1,1020,11652,1,N,0,4,6,1020,0,1971,0,98188,47.4459,-122.278,1690,11652
9406520290,20141229T000000,305000,3,2.25,1646,12414,2,N,0,3,7,1646,0,1996,0,98038,47.363,-122.035,1654,8734
8965400010,20140606T000000,715000,3,2.5,2550,13458,2,N,0,3,9,2550,0,1990,0,98006,47.5586,-122.121,3180,13458
7202470100,20141210T000000,661000,3,2.5,1940,8196,2,N,0,3,8,1940,0,1991,0,98052,47.6786,-122.151,2070,8514
9100000040,20140807T000000,480000,3,1.75,1710,4080,1,N,0,4,7,1130,580,1979,0,98136,47.5563,-122.392,1200,4080
2294900010,20140813T000000,478000,3,1.75,2790,36585,1,N,0,4,8,1410,1380,1970,0,98027,47.4734,-121.999,1900,45302
8141300300,20150207T000000,293000,4,2.5,2019,4435,2,N,3,3,8,2019,0,2008,0,98022,47.1958,-121.974,1950,4800
9572000080,20140616T000000,300000,5,3,1940,6355,1,N,0,3,8,1200,740,2007,0,98168,47.498,-122.322,1940,5033
2023069054,20150318T000000,361550,3,1.75,1160,257875,1,N,0,2,7,1160,0,1980,0,98059,47.4655,-122.072,1420,15450
1843100540,20150429T000000,380000,3,2.25,2530,12042,2,N,0,3,8,2530,0,1989,0,98042,47.3742,-122.125,2480,10172
164000174,20140908T000000,300000,3,1,1010,6300,1,N,0,3,7,1010,0,1957,0,98133,47.7304,-122.352,1480,7480
726049190,20141002T000000,287500,3,1,1810,7200,1,N,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
7974200948,20140520T000000,953007,4,3.5,3120,5086,2,N,0,3,9,2480,640,2008,0,98115,47.6762,-122.288,1880,5092
7203000640,20140918T000000,215000,4,1,1130,7400,1,N,0,4,7,1130,0,1969,0,98003,47.3437,-122.316,1540,7379
6870300090,20140604T000000,539000,3,2.5,1710,2300,2,N,0,3,8,1570,140,2005,0,98052,47.6743,-122.142,2120,2856
248000240,20140715T000000,219000,3,1.5,1060,9600,1,N,0,4,7,1060,0,1962,0,98023,47.3229,-122.348,1440,9600
5358300100,20140619T000000,346150,3,2,2140,7200,1,N,0,4,8,1480,660,1966,0,98056,47.5084,-122.185,2070,7220
1545802850,20140911T000000,286000,4,2.5,1820,7930,2,N,0,5,7,1820,0,1989,0,98038,47.359,-122.05,1490,7930
9274202270,20140818T000000,625000,2,1.5,1490,5750,1.5,N,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025
2721049061,20140709T000000,625000,3,1.75,3160,76230,1,N,0,4,8,2160,1000,1978,0,98001,47.274,-122.287,1990,45789
2329800330,20141114T000000,269950,3,2.25,1610,7187,2,N,0,3,7,1610,0,1988,0,98042,47.3764,-122.117,1640,7194
