id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2781270400,20150316T000000,2,2,1180,2521,2,N,0,3,6,1180,0,2005,0,98038,47.3487,-122.021,1310,3003
2025049114,20140529T000000,2,1,710,1173,2,N,0,4,7,710,0,1943,0,98102,47.6412,-122.329,1370,1173
1523089012,20141120T000000,4,1,1520,80150,1,N,0,2,5,1520,0,1948,0,98045,47.4742,-121.769,1740,84506
7305300695,20140502T000000,4,2.5,2820,8408,2,N,0,3,9,2820,0,2014,0,98155,47.7538,-122.325,1300,8408
1402100070,20140801T000000,5,3,2240,19090,1,N,0,4,8,1700,540,1968,0,98058,47.4416,-122.149,2280,20000
1388600070,20141124T000000,4,2.5,1788,10183,2,N,0,4,7,1788,0,1990,0,98002,47.2883,-122.218,1700,6600
4438000075,20150318T000000,3,1.5,1670,6988,1,N,0,3,7,1370,300,1953,0,98148,47.4283,-122.323,1090,7753
5151800045,20140822T000000,5,2.75,3847,17654,1,N,2,5,9,2299,1548,1975,0,98003,47.3379,-122.322,2690,15344
7504020960,20150107T000000,4,2.75,3580,12000,1,N,0,3,10,1840,1740,1979,0,98074,47.6319,-122.05,2910,12428
1924059319,20150320T000000,5,4,4050,11358,2,N,0,4,10,2780,1270,1980,0,98040,47.56,-122.225,3120,13555
4067600160,20150402T000000,3,3.5,3240,23522,2,N,0,3,10,2130,1110,1992,0,98010,47.3388,-122.033,3180,23273
9828700685,20150513T000000,3,1.75,1540,8400,1.5,N,0,3,7,1540,0,1902,0,98122,47.6187,-122.295,1330,4800
6822100310,20141103T000000,4,2,2340,6000,1,N,0,5,8,1270,1070,1953,0,98199,47.6495,-122.401,1600,6000
7787110370,20141027T000000,4,2.5,2660,8027,2,N,0,3,8,2660,0,1997,0,98045,47.4831,-121.781,2480,8095
3041700570,20140605T000000,3,2.5,1480,14250,2,N,0,3,7,1480,0,1996,0,98033,47.6595,-122.186,1660,14250
8123710070,20141205T000000,3,2.25,2150,9250,2,N,0,3,8,2150,0,1984,0,98052,47.7179,-122.113,2240,9266
7852170370,20140516T000000,3,2.5,2370,7875,2,N,0,3,9,2370,0,2003,0,98065,47.5427,-121.863,2660,7752
3528000310,20150427T000000,5,2.5,4310,28008,2,N,0,3,10,4310,0,1988,0,98053,47.6662,-122.056,3170,28559
6021501420,20140825T000000,4,1,1350,4000,1.5,N,0,3,8,1350,0,1930,0,98117,47.6885,-122.386,1520,4000
723069128,20140514T000000,2,2,2370,217800,1.5,N,0,3,7,1600,770,1992,0,98027,47.5007,-122.088,2370,157687
3329530030,20150304T000000,3,2,1410,10248,1,N,0,3,7,1410,0,1985,0,98001,47.3315,-122.265,2090,9414
3179101580,20140528T000000,4,2.75,3650,6982,2,N,2,4,9,2530,1120,1951,2003,98115,47.6756,-122.275,3140,7894
5112800060,20140606T000000,4,1.75,2050,94525,1,N,0,4,7,1250,800,1959,0,98058,47.4492,-122.084,2270,47480
3761700251,20140528T000000,4,2,2510,38141,1,N,0,3,9,2510,0,1960,0,98034,47.7219,-122.258,3180,11760
4206901200,20140825T000000,4,1.5,2220,4000,1.5,N,0,3,8,1970,250,1925,0,98105,47.6564,-122.325,1984,4000
11500240,20150428T000000,3,2.5,2870,13695,2,N,0,3,10,2870,0,1991,0,98052,47.6944,-122.102,2840,8472
5153200486,20140715T000000,5,1.75,1990,27810,1,N,0,3,7,1990,0,1955,0,98023,47.3325,-122.35,2240,20000
205000310,20140624T000000,4,3.5,3920,37122,2,N,0,3,10,3920,0,1996,0,98053,47.6316,-121.988,2550,32647
6141100445,20150107T000000,2,1.5,1540,6549,2,N,0,3,7,1540,0,1980,0,98133,47.7189,-122.353,1470,6552
3905080310,20140806T000000,3,2.5,1880,4668,2,N,0,3,8,1880,0,1993,0,98029,47.5666,-121.999,2060,4668
393000311,20150225T000000,3,2.75,2000,6405,1,N,0,3,8,1260,740,1964,0,98178,47.5066,-122.259,2130,6510
123039128,20140904T000000,4,1,1400,9384,1.5,N,0,4,6,1400,0,1948,0,98106,47.5166,-122.361,1600,8432
3589500260,20141111T000000,4,2,2100,4500,1,N,0,5,7,1060,1040,1924,0,98105,47.6699,-122.317,1920,3900
3330500335,20150422T000000,2,1,1010,6180,1,N,0,3,6,1010,0,1903,0,98118,47.5532,-122.28,1560,6180
9445300045,20140609T000000,4,2.5,2030,3905,1.5,N,0,4,7,1630,400,1926,0,98103,47.6547,-122.34,2000,3905
114100354,20141212T000000,3,1,1090,10296,1,N,0,4,6,1090,0,1950,0,98028,47.7743,-122.26,1910,10296
9151600106,20150512T000000,4,1.5,2030,3300,1.5,N,0,4,8,1530,500,1927,0,98116,47.5855,-122.383,2610,5400
6882200140,20140930T000000,3,1.5,1030,7184,1,N,0,4,7,1030,0,1968,0,98056,47.5069,-122.189,1330,7262
2473380400,20140519T000000,4,1.75,2310,8045,1,N,0,4,7,1650,660,1976,0,98058,47.4569,-122.165,1790,8086
2623029078,20140603T000000,5,2,2120,137565,1.5,N,0,3,7,2120,0,1913,0,98070,47.4558,-122.507,2120,157123
7205850030,20140509T000000,3,2.25,1660,10140,1,N,0,4,8,1370,290,1980,0,98052,47.6889,-122.128,2100,10125
1330910370,20141020T000000,4,3,4370,217882,2,N,0,3,10,4370,0,1984,0,98053,47.6573,-122.034,2430,35096
7852150200,20140923T000000,3,2.5,1700,6396,2,N,0,3,7,1700,0,2003,0,98065,47.5333,-121.87,1700,4444
3275300270,20140708T000000,3,1.75,1140,10400,1,N,0,4,7,1140,0,1983,0,98003,47.2598,-122.311,1280,9800
103400160,20140515T000000,3,2.25,1590,7748,2,N,0,4,7,1590,0,1991,0,98003,47.2857,-122.3,1590,7606
7852130640,20140602T000000,3,2.5,2240,6396,2,N,0,3,7,2240,0,2002,0,98065,47.5356,-121.881,2610,5128
9523102447,20141117T000000,3,1.75,1760,4125,1.5,N,3,4,7,1760,0,1927,0,98103,47.6748,-122.352,1760,4000
9232900075,20141021T000000,2,1,890,6350,1,N,0,3,6,890,0,1943,0,98103,47.6975,-122.357,1490,6350
7334600030,20141014T000000,3,2.25,1360,9600,2,N,0,3,7,1360,0,1992,0,98045,47.4687,-121.749,1200,10400
1036400200,20150213T000000,4,1.75,1670,13125,1,N,0,5,8,1670,0,1973,0,98052,47.6315,-122.101,2360,12500
6884800262,20140920T000000,4,2,1970,3515,1,N,0,5,8,1030,940,1969,0,98115,47.6873,-122.314,1650,4275
3524039196,20141112T000000,3,1,1710,5110,1,N,0,3,7,1100,610,1954,0,98126,47.5256,-122.379,1310,5110
7129302685,20140911T000000,3,2,2010,4320,2,N,2,3,9,2010,0,1999,0,98118,47.5153,-122.256,1640,5225
8655900162,20150219T000000,1,0.75,470,15000,1,N,0,3,4,470,0,1947,0,98014,47.6554,-121.908,1730,22500
1796360370,20150325T000000,3,1.75,1540,8223,1,N,0,4,7,1070,470,1987,0,98042,47.3666,-122.089,1240,8113
1233100260,20141114T000000,3,1,1260,9638,2,N,0,4,7,1260,0,1920,0,98033,47.6773,-122.178,1760,7822
8835220200,20150202T000000,2,1.5,1160,3838,2,N,0,3,7,1160,0,1983,0,98034,47.7255,-122.164,1410,3780
8682281480,20140725T000000,2,2,1870,4751,1,N,0,3,8,1870,0,2006,0,98053,47.7082,-122.015,2170,5580
1137610140,20140610T000000,3,2.5,2340,5957,2,N,0,3,8,2340,0,1995,0,98028,47.7347,-122.236,2340,6604
8024201525,20150317T000000,3,1.75,1300,5111,1,N,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111
8021700030,20140604T000000,3,1.5,1420,4500,1,N,0,3,7,1420,0,1959,0,98103,47.694,-122.332,1540,6375
1823069046,20150420T000000,3,1.5,2390,23522,1,N,0,2,7,1890,500,1938,1968,98059,47.4754,-122.09,2430,23958
6070500055,20140506T000000,4,2.25,2260,29930,2,N,0,4,8,1400,860,1977,0,98006,47.5689,-122.126,2770,29930
3876800710,20150414T000000,3,1.75,1000,8268,1,N,0,3,6,1000,0,1969,0,98072,47.7417,-122.172,1220,7800
3123039082,20141006T000000,3,1.75,2040,273556,1,N,0,3,7,2040,0,1997,0,98070,47.4361,-122.469,1790,273556
7334500800,20150123T000000,3,1,1380,10875,1,N,0,3,7,1380,0,1977,0,98045,47.4653,-121.745,1040,10875
2832100270,20150507T000000,4,1.5,1940,8970,1.5,N,0,3,7,1270,670,1980,0,98125,47.7297,-122.326,1960,8470
3022079094,20141006T000000,4,2.5,3320,244807,2,N,0,3,9,3320,0,2001,0,98010,47.3637,-121.955,2530,217800
1773100765,20150429T000000,1,1,600,3720,1,N,0,3,6,600,0,1920,0,98106,47.5558,-122.363,1480,4800
9286100320,20140606T000000,3,2.5,2030,2805,2,N,0,3,8,1720,310,2001,0,98027,47.5305,-122.047,1670,2898
4449800681,20140623T000000,4,1.75,2160,4333,1,N,0,4,8,1260,900,1942,0,98117,47.6893,-122.388,1670,4426
8142000060,20150313T000000,5,2.5,1940,9389,1,N,0,4,7,1290,650,1960,0,98155,47.7438,-122.328,1810,9390
5595900316,20150129T000000,4,1,1220,5120,1.5,N,0,5,6,1220,0,1940,0,98022,47.205,-121.996,1540,7670
2225069062,20150415T000000,3,2.5,1900,18414,2,N,0,3,8,1900,0,1971,2007,98074,47.6326,-122.015,2900,39921
1446404015,20140620T000000,2,1,860,6600,1,N,0,5,6,860,0,1949,0,98168,47.4878,-122.324,1030,6732
2472920800,20150423T000000,3,2.5,2080,7877,2,N,0,3,9,2080,0,1987,0,98058,47.4395,-122.151,2550,7660
5506500070,20141211T000000,3,2.25,2680,41804,1,N,0,3,9,2680,0,1989,0,98045,47.4828,-121.73,2680,40866
6929604005,20140915T000000,3,2,1300,5000,1,N,0,4,7,1300,0,1983,0,98198,47.3837,-122.304,1630,7500
7922800160,20140509T000000,3,2,1400,7293,1,N,0,4,7,1400,0,1963,0,98008,47.586,-122.12,1600,7960
6610000320,20140910T000000,3,1.75,2040,4125,1.5,N,0,4,8,1540,500,1917,0,98107,47.6608,-122.359,1620,4400
7214810510,20150408T000000,5,2.75,2760,7200,1,N,0,3,7,1430,1330,1979,0,98072,47.7563,-122.147,2460,8750
1220069035,20141120T000000,4,2.5,2470,385506,2,N,3,3,7,2470,0,1991,0,98022,47.2396,-121.993,1680,158994
4310702440,20141014T000000,3,2,1480,2502,2,N,0,3,7,1480,0,1991,0,98103,47.6969,-122.338,1850,5000
3935900030,20140730T000000,5,2,3540,9970,2,N,3,3,9,3540,0,1970,0,98125,47.7108,-122.277,2280,7195
6385800030,20150422T000000,4,2.25,2100,7305,1,N,0,4,7,1050,1050,1963,0,98188,47.4676,-122.296,1760,7308
1193000390,20140620T000000,5,4,3366,7800,2.5,N,2,3,8,2966,400,1937,0,98199,47.6466,-122.391,2340,6000
4154303215,20140828T000000,3,2.75,3240,7200,1,N,2,3,8,1620,1620,1960,0,98118,47.567,-122.273,2700,7200
6300000320,20140821T000000,2,1,1240,7590,1,N,0,4,7,1040,200,1939,0,98133,47.7061,-122.34,1190,5692
7852130550,20140916T000000,4,2.5,3020,6788,2,N,0,3,7,3020,0,2002,0,98065,47.5346,-121.881,2640,5325
1858600012,20140605T000000,4,2.25,2192,12128,2,N,0,3,8,2192,0,2006,0,98030,47.3644,-122.2,1914,4649
6708200320,20140929T000000,4,4.75,3700,11000,1,N,0,4,7,1840,1860,1962,0,98028,47.768,-122.251,1720,11564
6918710340,20140822T000000,3,2.25,2110,8000,2,N,0,3,8,2110,0,1975,0,98034,47.7311,-122.204,1740,7270
629810560,20141217T000000,4,2.5,3720,8633,2,N,0,3,10,3720,0,1999,0,98074,47.6085,-122.013,3515,9660
3298701070,20150225T000000,3,1,1090,6771,1.5,N,0,3,7,1090,0,1929,0,98106,47.5177,-122.353,1230,4662
8099800340,20141224T000000,3,1.5,1540,20281,1,N,0,3,7,1540,0,1977,0,98075,47.5817,-122.007,1710,21090
1546600125,20140703T000000,3,2.25,1980,10115,1,N,0,3,8,1980,0,1959,0,98005,47.6384,-122.174,2800,10143
7116000350,20140718T000000,3,1,880,7004,1,N,0,3,5,880,0,1950,0,98002,47.3019,-122.216,880,7828
4039500390,20141017T000000,3,2.25,1920,7300,1,N,0,3,7,1240,680,1961,0,98008,47.6078,-122.128,1920,7700
7853240310,20150318T000000,4,2.5,3500,11306,2,N,2,3,9,3500,0,2005,0,98065,47.5428,-121.861,3180,8028
5152800030,20150421T000000,4,2.75,2910,16362,1,N,2,4,9,2120,790,1969,0,98003,47.3397,-122.322,2850,14904
4365200055,20141205T000000,4,2.25,1990,7320,1,N,0,4,7,1030,960,1965,0,98126,47.5237,-122.376,1320,7320
9578200030,20140728T000000,3,2,2440,13250,1,N,0,4,8,1440,1000,1977,0,98030,47.375,-122.227,2400,10650
1923000260,20141015T000000,5,4.5,6200,23373,3,N,1,4,11,5050,1150,1988,0,98040,47.5632,-122.215,3700,14486
3205400240,20140513T000000,3,1.75,1090,7200,1,N,0,3,7,1090,0,1968,0,98034,47.7227,-122.179,1240,7200
1565950260,20140515T000000,3,2.5,1700,7496,2,N,0,3,8,1700,0,1994,0,98055,47.432,-122.189,2280,7496
2386000070,20141029T000000,4,3.25,4360,91158,1,N,0,3,10,3360,1000,1993,0,98053,47.6398,-121.985,3540,90940
3996900575,20141007T000000,2,1,770,6542,1,N,0,3,6,770,0,1948,0,98155,47.747,-122.301,1120,8149
4140100200,20140808T000000,3,2.25,3010,9600,2,N,0,3,8,2410,600,1978,0,98028,47.7671,-122.263,2620,9660
5430300171,20140703T000000,3,1.5,1810,5080,1,N,0,3,7,1030,780,1958,0,98115,47.6819,-122.287,1780,7620
2742100016,20150416T000000,3,1,940,5650,1,N,0,3,6,940,0,1949,0,98118,47.5551,-122.292,1180,5276
3754500566,20141120T000000,4,2.5,2370,2971,2,N,2,3,9,2080,290,2008,0,98034,47.7064,-122.224,2970,7500
2768000295,20150417T000000,3,1.75,2100,3264,1.5,N,0,5,7,1350,750,1912,0,98107,47.6702,-122.364,1720,3750
3578400710,20150206T000000,3,2,1010,14183,1,N,0,3,8,1010,0,1982,0,98074,47.6232,-122.043,1750,11700
1251200055,20140626T000000,4,3.5,3190,5040,2,N,3,3,10,2160,1030,2003,0,98144,47.5928,-122.29,2390,4800
3438500798,20140715T000000,3,1.5,1060,6954,1,N,0,4,6,1060,0,1983,0,98106,47.5498,-122.355,1560,6954
9286100200,20140813T000000,3,2.5,1670,2589,2,N,0,3,8,1670,0,2000,0,98027,47.5314,-122.047,1670,2897
587550340,20140502T000000,3,2.5,3240,33151,2,N,2,3,10,3240,0,1995,0,98023,47.3256,-122.378,4050,24967
2591820070,20150428T000000,3,2.5,2390,8102,2,N,0,4,8,2390,0,1986,0,98058,47.4378,-122.16,2310,8606
5244800695,20140616T000000,2,1,1120,2000,1.5,N,0,3,7,1120,0,1910,0,98109,47.6454,-122.354,1500,4000
6746701090,20140619T000000,6,2,1670,3000,1,N,0,5,7,900,770,1911,0,98105,47.6637,-122.316,1330,1099
2421059017,20140523T000000,4,3,2830,213879,2,N,0,4,8,2830,0,1987,0,98092,47.2925,-122.107,2250,213008
7899800045,20141202T000000,3,1.5,910,5120,1,N,0,3,6,910,0,1973,0,98106,47.5238,-122.356,1410,5132
5135000160,20140612T000000,3,2.5,2050,6420,1,N,3,3,8,1730,320,1956,0,98116,47.5708,-122.405,2370,7620
2923500550,20140625T000000,3,2.25,2680,9162,1,N,0,3,8,1570,1110,1978,0,98027,47.5683,-122.091,2480,8261
1226069045,20140827T000000,4,3.75,4133,361548,2,N,0,3,11,4133,0,2000,0,98019,47.7479,-121.972,1970,291416
8087800400,20141201T000000,4,2.5,1950,7350,1,N,0,3,7,1150,800,1963,0,98052,47.656,-122.134,2050,9068
7922710520,20150507T000000,4,2.25,1780,10260,2,N,0,3,8,1780,0,1971,0,98052,47.6647,-122.142,2360,10080
824059293,20141028T000000,3,2.25,2370,10890,2,N,0,4,7,2370,0,1980,0,98004,47.5827,-122.197,2370,9514
6446200060,20150401T000000,3,2.5,2590,35640,1,N,0,3,9,2590,0,1987,0,98029,47.5516,-122.03,2590,31200
1545800710,20140523T000000,3,1.75,1620,7540,1,N,0,3,7,1310,310,1988,0,98038,47.3635,-122.052,1580,7540
3522059196,20140627T000000,3,1.75,2040,22693,1,N,0,4,8,2040,0,1980,0,98042,47.3519,-122.14,1950,6280
4365200186,20140606T000000,2,1,810,4800,1,N,0,3,7,810,0,1948,0,98126,47.5232,-122.375,1240,7740
6087100070,20140523T000000,4,4,2290,6250,1.5,N,0,5,7,1690,600,1940,0,98116,47.5824,-122.384,1920,4335
3052700695,20140507T000000,4,2,1650,5000,1,N,0,3,7,1650,0,1955,0,98117,47.6781,-122.374,1690,2276
123039336,20140611T000000,1,1,620,8261,1,N,0,3,5,620,0,1939,0,98106,47.5138,-122.364,1180,8244
1446401290,20141030T000000,3,1,1400,6600,1,N,0,3,6,1280,120,1954,0,98168,47.4845,-122.331,1730,6600
8010100135,20141030T000000,3,1.5,1800,6250,1,N,0,3,8,1420,380,1947,0,98116,47.5778,-122.389,1800,5625
9808700370,20140623T000000,3,1,1480,6978,2,N,0,4,8,1480,0,1949,1985,98004,47.6497,-122.217,2660,13062
3624039074,20150504T000000,3,1,1210,5200,1,N,0,3,6,1210,0,1941,0,98126,47.531,-122.373,890,5200
2826049070,20150225T000000,3,2.5,2250,8300,2,N,0,3,8,2250,0,2003,0,98125,47.7174,-122.308,1790,7626
4019301160,20140627T000000,5,2.5,3260,24300,1.5,N,1,4,8,2310,950,1950,0,98155,47.7587,-122.274,2390,32057
8651442440,20141023T000000,4,1,1530,4875,2,N,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875
4017050260,20140606T000000,3,2.5,3080,12476,2,N,0,3,10,3080,0,1990,0,98038,47.3752,-122.029,3130,13631
4022900951,20150402T000000,2,1,910,22725,1,N,0,1,6,910,0,1926,0,98155,47.7712,-122.299,2000,14566
182000350,20150325T000000,5,2,2020,67953,1.5,N,0,4,7,1620,400,1936,0,98178,47.4891,-122.263,1270,13198
6352600350,20141209T000000,2,2.5,2830,8630,2,N,0,3,10,2830,0,2001,0,98074,47.6481,-122.081,3190,7515
4254000060,20141002T000000,4,2.75,2530,17856,2,N,0,3,8,2530,0,1998,0,98019,47.7356,-121.959,2530,14640
6623400193,20140903T000000,3,1,1450,7850,1.5,N,0,5,7,1450,0,1910,0,98055,47.4299,-122.199,1360,10400
2730500140,20150423T000000,4,1.75,1890,9623,1,N,0,4,7,1290,600,1969,0,98001,47.2901,-122.279,1510,9711
5490210510,20140922T000000,3,1.75,1530,14633,1,N,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,1780,8100
8718500560,20140627T000000,3,1.5,1590,8911,1,N,0,3,7,1590,0,1956,0,98028,47.7394,-122.252,1590,9625
1150900060,20141030T000000,4,2.5,3560,6187,2,N,0,3,9,3560,0,2003,0,98029,47.5593,-122.016,3190,6981
1523049115,20141021T000000,3,1,1990,15375,1,N,0,3,7,1140,850,1946,0,98168,47.4778,-122.288,1160,10236
2568300210,20140628T000000,5,2.5,2670,16777,1.5,N,0,4,7,1620,1050,1920,0,98125,47.7015,-122.301,1610,8227
1982201255,20141114T000000,2,1,810,3880,1,N,0,3,7,810,0,1952,0,98107,47.6631,-122.365,900,4365
4083801395,20140724T000000,3,2.75,1970,2600,2.5,N,0,3,8,1970,0,1924,1994,98103,47.663,-122.335,1680,3120
9274201006,20140507T000000,4,2.5,2650,4316,1.5,N,0,3,8,1520,1130,1905,2013,98116,47.5866,-122.389,1690,5625
7205800040,20141223T000000,4,2.5,2820,15233,1,N,2,4,9,1820,1000,1972,0,98003,47.3426,-122.321,2560,11998
3904900530,20140613T000000,3,2.5,1580,6065,2,N,0,3,8,1580,0,1985,0,98029,47.5692,-122.021,1770,6700
9560800040,20140716T000000,3,2.5,1800,11034,2,N,0,4,8,1800,0,1987,0,98072,47.7558,-122.142,1940,8900
1796370180,20150508T000000,3,2.25,1610,7423,2,N,0,4,7,1610,0,1990,0,98042,47.3713,-122.091,1530,8102
5315100476,20141010T000000,5,2.75,2540,8250,1,N,0,4,7,1440,1100,1953,0,98040,47.5875,-122.24,2540,11000
5700004525,20140624T000000,3,2.25,3060,9950,1.5,N,2,4,9,1810,1250,1930,0,98144,47.579,-122.284,4950,10655
7399800150,20140606T000000,3,1.5,1730,40250,2,N,0,4,8,1730,0,1983,0,98072,47.7499,-122.111,1730,36250
1454600256,20141013T000000,5,2.5,2570,9600,1,N,2,3,8,1620,950,1956,0,98125,47.7216,-122.282,2680,9900
1794501415,20140528T000000,3,2,2520,5400,1.5,N,0,4,8,1410,1110,1906,0,98119,47.6365,-122.361,1960,5400
9136103026,20150305T000000,3,1.75,1380,3225,1,N,0,4,7,940,440,1915,0,98103,47.6652,-122.338,1250,3750
200800330,20140711T000000,3,1.75,1450,6829,1,N,0,3,8,1450,0,1983,0,98052,47.7222,-122.108,1950,7622
6450301530,20141016T000000,4,2,1530,5250,1,N,0,3,7,1110,420,1981,0,98133,47.7336,-122.339,1100,5250
8731951490,20140507T000000,3,1.75,2190,8000,1,N,0,4,8,2190,0,1967,0,98023,47.3098,-122.381,1980,8000
2473450870,20141006T000000,3,2.25,2480,8755,2,N,0,3,8,2480,0,1979,0,98058,47.4543,-122.125,2280,9940
3760500730,20140728T000000,4,2.75,3010,10830,2,N,3,4,9,3010,0,1980,0,98034,47.7005,-122.232,3010,10650
3343300065,20140902T000000,4,2.5,2280,14810,1,N,0,5,8,1500,780,1977,0,98056,47.5392,-122.186,2690,12196
302000065,20150129T000000,3,1,970,14850,1,N,0,3,7,970,0,1968,0,98001,47.3251,-122.268,1410,14850
7689600360,20140613T000000,2,1,710,7200,1,N,0,3,6,710,0,1943,0,98178,47.4903,-122.245,960,7200
6819100150,20140721T000000,3,2,1740,3600,1,N,0,5,7,990,750,1923,0,98119,47.6448,-122.358,1250,3600
7922900040,20140522T000000,4,3,3600,9200,1,N,4,4,9,2100,1500,1976,0,98008,47.5866,-122.116,2700,9775
4024101451,20150430T000000,4,1,1510,7200,1.5,N,0,4,7,1510,0,1955,0,98155,47.761,-122.307,1950,10656
3211100730,20140804T000000,3,1.75,1560,7930,2,N,0,4,7,1560,0,1980,0,98059,47.4779,-122.161,1720,8073
6648500580,20150421T000000,3,2.25,2070,7225,1,N,0,3,8,1690,380,1979,0,98042,47.3551,-122.148,2070,7400
8665900206,20150423T000000,2,1.75,1660,11747,1,N,0,3,7,830,830,1981,0,98155,47.7661,-122.306,1900,19850
269000970,20150402T000000,5,3.75,4450,7680,2,N,0,3,9,3460,990,2010,0,98199,47.6418,-122.392,2550,6400
1139000620,20141008T000000,2,1,770,7554,1,N,0,3,6,770,0,1946,0,98177,47.7057,-122.36,1390,7500
6163900971,20140619T000000,3,2,1430,6000,1,N,0,5,7,1430,0,1945,0,98155,47.7564,-122.316,1630,6315
7135521530,20141028T000000,4,2.75,2550,7591,2,N,0,3,9,2550,0,1989,0,98059,47.5302,-122.147,2670,7796
526059122,20141205T000000,5,2.25,2710,22120,1,N,0,3,7,1410,1300,1955,0,98011,47.7642,-122.195,2850,12224
945000410,20150313T000000,2,1,910,4600,1,N,0,3,5,910,0,1917,0,98117,47.6916,-122.362,1020,4600
226059106,20150102T000000,3,1.75,2090,65558,1,N,0,3,8,1330,760,1977,0,98072,47.7621,-122.127,2450,47178
2220069203,20140908T000000,4,2.25,2120,53578,2,N,2,4,7,2120,0,1985,0,98022,47.2041,-122.021,2120,53578
3110800040,20140716T000000,3,2.25,1740,9672,1,N,0,4,7,1110,630,1963,0,98031,47.4149,-122.181,1640,9600
2310050040,20150401T000000,4,2.5,1980,7334,2,N,0,3,7,1980,0,2003,0,98038,47.3528,-122.041,1850,7134
7490000040,20140718T000000,5,3.25,3730,10626,1,N,4,4,10,3730,0,1963,0,98004,47.624,-122.221,4180,19110
4440900040,20140505T000000,4,1.75,1970,9389,1,N,0,5,7,1140,830,1960,0,98133,47.7771,-122.339,1820,8135
1954420230,20150310T000000,3,2.5,2030,7549,1,N,0,3,8,2030,0,1988,0,98074,47.6187,-122.044,2040,7130
4307320230,20141014T000000,4,2.5,2390,6976,2,N,0,3,7,2390,0,2003,0,98056,47.4807,-122.182,2390,6346
925069123,20150318T000000,3,1,1610,58370,1,N,0,3,7,1610,0,1978,0,98053,47.6718,-122.044,2510,58127
5113400264,20141119T000000,4,2,1820,5001,2,N,0,3,7,1820,0,1947,2002,98119,47.6438,-122.373,1440,5408
8092501400,20150318T000000,3,1.5,2290,9600,1,N,0,4,7,2290,0,1967,0,98042,47.3643,-122.111,1310,9600
7550801225,20140627T000000,4,1,1440,7100,1.5,N,0,3,7,1440,0,1906,0,98107,47.6725,-122.396,1490,5000
2344300220,20140714T000000,4,3.5,2210,7597,1,N,0,4,9,1550,660,1977,2006,98004,47.5816,-122.197,2370,8811
203101065,20140528T000000,3,1.75,1820,22320,1,N,0,3,7,1250,570,1977,0,98053,47.6441,-121.96,2030,22320
5083100065,20140916T000000,3,1,1190,9083,1,N,0,3,7,1190,0,1955,0,98198,47.4116,-122.293,1190,9450
9164100040,20141026T000000,2,1,860,5160,1,N,0,4,7,860,0,1909,0,98117,47.6823,-122.388,1090,5356
686400040,20150410T000000,4,2.25,1890,7210,1,N,0,3,8,1890,0,1967,0,98008,47.6342,-122.117,1920,7210
2132200230,20150211T000000,3,1.5,1320,7560,1,N,0,3,6,840,480,1983,0,98019,47.7451,-121.98,1210,7560
1926049385,20140729T000000,4,2.5,2650,7200,2,N,0,3,8,2250,400,1979,0,98133,47.7317,-122.354,2110,7269
7663700531,20150106T000000,2,1,620,14823,1,N,0,3,6,620,0,1926,0,98125,47.7322,-122.3,1400,7930
123059042,20150423T000000,3,2.25,2190,220414,1,N,0,4,7,1330,860,1976,0,98059,47.5041,-122.102,2550,175982
7853300650,20140822T000000,4,2.5,2270,4400,2,N,0,3,7,2270,0,2006,0,98065,47.5381,-121.888,2090,4400
6383000150,20140806T000000,3,1,1630,6009,1,N,3,4,8,1630,0,1954,0,98117,47.693,-122.383,2120,6009
7247000035,20140520T000000,4,1.75,2180,28710,1,N,0,3,8,1180,1000,1950,0,98198,47.405,-122.288,2180,28710
7867500021,20140616T000000,3,1.5,1760,6723,1,N,0,3,7,1160,600,1958,0,98118,47.5514,-122.266,2080,8965
8563010540,20140904T000000,4,1.75,1770,9848,1,N,0,3,8,1370,400,1967,0,98008,47.6208,-122.099,2040,9587
4222200210,20140522T000000,4,2,1580,8000,1,N,0,3,7,1040,540,1967,0,98003,47.3467,-122.304,1550,8000
7518505040,20150330T000000,1,1,700,2550,1,N,0,3,6,700,0,1954,0,98117,47.6783,-122.383,1330,4110
6979900330,20150325T000000,4,2.5,2630,28298,2,N,0,3,8,2630,0,1996,0,98053,47.6314,-121.968,2840,26071
984200540,20150114T000000,4,2.5,2050,9015,2,N,0,4,7,2050,0,1973,0,98058,47.4357,-122.168,1780,8820
7812800155,20150318T000000,3,1,790,6750,1,N,0,2,6,790,0,1944,0,98178,47.4984,-122.24,960,6298
7689600330,20140813T000000,3,1,860,7740,1,N,0,3,6,860,0,1960,0,98178,47.4906,-122.244,980,7200
7604400150,20150423T000000,3,2,1380,5198,1,N,0,4,7,1380,0,1982,0,98106,47.5514,-122.357,1320,6827
6414100482,20150331T000000,2,1,1630,12059,1,N,0,3,7,1270,360,1947,0,98125,47.7228,-122.314,1660,8800
8691330330,20150409T000000,4,2.5,4080,10295,2,N,0,3,10,4080,0,1998,0,98075,47.5933,-121.982,3470,10295
7237300330,20150312T000000,5,2.5,2400,4564,2,N,0,3,7,2400,0,2004,0,98042,47.369,-122.126,1880,4109
